period_label,period_start,period_end,counterparty_raw,legal_entity,brand,store_location_raw,city_or_area,contract_raw,contract_number,contract_date,payment_doc_raw,payment_doc_number,payment_date,amount,source_file,source_file_path,source_file_hash,source_sheet,source_row_number,source_column
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Восторг 76 ООО Магазин Маяк г. Брянск, ул. Ульянова, стр.4/1",Восторг 76 ООО,Маяк,"г. Брянск, ул. Ульянова, стр.4/1",г. Брянск,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 3503 от 12.05.2025,3503,2025-05-12,1024.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,326,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Восторг 76 ООО Магазин Маяк, г. Воронеж, ул. Маршала Жукова, д.15",Восторг 76 ООО,Маяк,"г. Воронеж, ул. Маршала Жукова, д.15",г. Воронеж,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 4413 от 12.05.2025,4413,2025-05-12,14135.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,83,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Восторг 76 ООО Магазин Маяк, г. Липецк, ул. Балмочных С.Ф., д. 17",Восторг 76 ООО,Маяк,"г. Липецк, ул. Балмочных С.Ф., д. 17",г. Липецк,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 4549 от 12.05.2025,4549,2025-05-12,3343.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,182,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Восторг 76 ООО Магазин Маяк, г. Липецк, ул.П.А.Папина, стр.1г, к.2",Восторг 76 ООО,Маяк,"г. Липецк, ул.П.А.Папина, стр.1г, к.2",г. Липецк,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 4475 от 12.05.2025,4475,2025-05-12,2043.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,221,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Восторг 76 ООО Магазин Маяк, г.Брянск, Московский пр-кт, д.2Б",Восторг 76 ООО,Маяк,"г.Брянск, Московский пр-кт, д.2Б",г.Брянск,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 4100 от 12.05.2025,4100,2025-05-12,3381.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,277,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"ООО ""Восторг 76"" Магазин Маяк, г. Люберцы, рп. Малаховка, Касимовское ш., д. 3 Б","ООО ""Восторг 76""",Маяк,"г. Люберцы, рп. Малаховка, Касимовское ш., д. 3 Б",г. Люберцы,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 2561 от 12.05.2025,2561,2025-05-12,11426.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,163,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"ООО ""Восторг 76"" Магазин Маяк, г. Раменское, ул. Михалевича, стр. 72 г","ООО ""Восторг 76""",Маяк,"г. Раменское, ул. Михалевича, стр. 72 г",г. Раменское,36/ВС от 20.09.2023 от 20.09.2023,36/ВС от 20.09.2023,2023-09-20,Поступление на расчетный счет № 1370 от 12.05.2025,1370,2025-05-12,19633.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,302,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Торгсервис 150 ООО Магазин Светофор г. Воскресенск, ул. 2-я Заводская д.16, стр.2",Торгсервис 150 ООО,Светофор,"г. Воскресенск, ул. 2-я Заводская д.16, стр.2",г. Воскресенск,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 1585 от 12.05.2025,1585,2025-05-12,3400.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,489,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Торгсервис 150 ООО Магазин Светофор г. Истра, д. Ленино, д. 2в",Торгсервис 150 ООО,Светофор,"г. Истра, д. Ленино, д. 2в",г. Истра,ТС-150/24-008МО2 от 09.02.2024,ТС-150/24-008МО2,2024-02-09,Поступление на расчетный счет № 1854 от 12.05.2025,1854,2025-05-12,2800.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,514,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Торгсервис 150 ООО Магазин Светофор г. Истра, с.Онуфриево, ул. Кооперативная, зд.26",Торгсервис 150 ООО,Светофор,"г. Истра, с.Онуфриево, ул. Кооперативная, зд.26",г. Истра,ТС-150/24-008МО2 от 09.02.2024,ТС-150/24-008МО2,2024-02-09,Поступление на расчетный счет № 768 от 12.05.2025,768,2025-05-12,8800.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,403,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Торгсервис 150 ООО Магазин Светофор г. Истра, ул. 2-я Первомайская, д. 20А",Торгсервис 150 ООО,Светофор,"г. Истра, ул. 2-я Первомайская, д. 20А",г. Истра,ТС-150/24-008МО2 от 09.02.2024,ТС-150/24-008МО2,2024-02-09,Поступление на расчетный счет № 1959 от 12.05.2025,1959,2025-05-12,2400.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,492,12.05.25
Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г.,2025-05-01,2025-06-30,"Торгсервис 150 ООО Магазин Светофор г. Можайск, ул. Коммунистическая, д.1",Торгсервис 150 ООО,Светофор,"г. Можайск, ул. Коммунистическая, д.1",г. Можайск,ТС-150/24-008МО2 от 09.02.2024,ТС-150/24-008МО2,2024-02-09,Поступление на расчетный счет № 1596 от 12.05.2025,1596,2025-05-12,2860.0,Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за Май 2025 г. - Июнь 2025 г..xls,c843ae3d14f78c65d96e5dc16c0f169066d15037520408ecf71bcc39e97aa070,Лист_1,394,12.05.25
